Gender,Age_as_of_Academic_Year_1718,Current_Year_1718,Proposed_YearGrade_1819,Previous_Curriculum_17182,Current_School,Current_Curriculum,Previous_yearGrade,Mathexam,Scienceexam_,Englishexam_,Math191_,Science191_,English191_,Math192_,Science192_,English192_,Math193_,Science193_,English193_,Math201_,Science201_,English201_,Math202_,Science202_,English202_,Math203_,Science203_,English203_,average,class
1,12,9,10,0,0,0,0,80.0,74.0,51.0,87.0,66.0,68.0,68.0,71.0,91.0,72.0,82,67.0,88.0,70.0,65.0,96.0,71.0,83.0,87.0,84.0,80.0,76.23809523809524,1
1,12,9,10,0,0,0,0,55.0,72.0,67.0,58.0,53.0,94.0,69.0,78.0,59.0,87.0,59,78.0,60.0,63.0,95.0,82.0,92.0,77.0,79.0,98.0,81.0,74.0952380952381,1
0,11,9,10,0,0,0,0,63.0,81.0,80.0,93.0,88.0,56.0,79.0,57.0,84.0,79.0,63,73.0,77.0,72.0,83.0,70.0,91.0,90.0,82.0,98.0,76.0,77.85714285714286,1
0,12,9,10,0,0,0,0,69.0,60.0,85.0,65.0,64.0,95.0,65.0,70.0,69.0,76.0,76,65.0,68.0,87.0,92.0,81.0,80.0,93.0,76.0,91.0,99.0,77.42857142857143,1
1,10,9,10,0,0,0,0,92.0,89.0,93.0,61.0,84.0,73.0,61.0,91.0,95.0,89.0,94,73.0,89.0,60.0,75.0,74.0,72.0,76.0,84.0,95.0,76.0,80.76190476190476,0
0,11,9,10,0,0,0,0,77.0,79.0,56.0,92.0,55.0,53.0,78.0,74.0,86.0,76.0,87,54.0,74.0,79.0,88.0,80.0,90.0,77.0,96.0,72.0,80.0,76.33333333333333,1
1,12,9,10,0,0,0,0,95.0,69.0,71.0,95.0,88.0,54.0,66.0,77.0,88.0,86.0,86,81.0,70.0,91.0,77.0,88.0,71.0,93.0,98.0,99.0,80.0,82.04761904761905,0
0,11,9,10,0,0,0,0,58.0,79.0,61.0,67.0,59.0,52.0,66.0,55.0,89.0,61.0,81,59.0,66.0,83.0,64.0,74.0,87.0,71.0,81.0,73.0,70.0,69.33333333333333,1
1,12,9,10,0,0,0,0,79.0,66.0,55.0,52.0,86.0,50.0,63.0,71.0,67.0,50.0,57,93.0,93.0,71.0,60.0,77.0,96.0,92.0,93.0,86.0,78.0,73.0952380952381,1
1,11,9,10,0,0,0,0,77.0,53.0,68.0,51.0,58.0,89.0,59.0,65.0,70.0,55.0,53,60.0,72.0,74.0,78.0,86.0,94.0,82.0,99.0,86.0,84.0,72.04761904761905,1
0,11,9,10,0,0,0,0,64.0,56.0,87.0,87.0,85.0,90.0,62.0,78.0,80.0,74.0,84,75.0,92.0,72.0,94.0,95.0,81.0,77.0,79.0,89.0,97.0,80.85714285714286,0
0,10,9,10,0,0,0,0,82.0,92.0,89.0,64.0,54.0,55.0,88.0,79.0,75.0,53.0,65,59.0,91.0,76.0,87.0,95.0,90.0,93.0,98.0,72.0,74.0,77.66666666666667,1
1,11,9,10,0,0,0,0,68.0,93.0,68.0,87.0,85.0,86.0,87.0,73.0,89.0,57.0,94,51.0,79.0,76.0,70.0,91.0,74.0,95.0,75.0,98.0,79.0,79.76190476190476,1
0,11,9,10,0,0,0,0,92.0,82.0,90.0,64.0,68.0,50.0,68.0,91.0,79.0,59.0,71,68.0,94.0,89.0,81.0,82.0,73.0,88.0,88.0,91.0,89.0,78.9047619047619,1
1,10,9,10,0,0,0,0,80.0,59.0,62.0,74.0,81.0,59.0,90.0,83.0,83.0,83.0,88,92.0,77.0,91.0,76.0,96.0,73.0,94.0,70.0,97.0,88.0,80.76190476190476,0
0,12,9,10,0,0,0,0,72.0,85.0,76.0,95.0,66.0,88.0,78.0,69.0,83.0,82.0,92,78.0,78.0,69.0,71.0,96.0,76.0,92.0,92.0,73.0,93.0,81.14285714285714,0
1,11,9,10,0,0,0,0,79.0,66.0,80.0,57.0,59.0,94.0,89.0,67.0,73.0,91.0,60,82.0,73.0,73.0,94.0,78.0,99.0,76.0,82.0,81.0,81.0,77.80952380952381,1
0,12,9,10,0,0,0,0,73.0,78.0,65.0,64.0,84.0,62.0,57.0,64.0,89.0,67.0,58,83.0,95.0,66.0,76.0,77.0,92.0,75.0,76.0,74.0,79.0,74.0,1
1,12,9,10,0,0,0,0,55.0,81.0,85.0,82.0,64.0,51.0,64.0,55.0,77.0,58.0,92,89.0,86.0,74.0,79.0,92.0,90.0,83.0,94.0,76.0,78.0,76.42857142857143,1
0,11,9,10,0,0,0,0,56.0,57.0,70.0,88.0,82.0,56.0,63.0,66.0,75.0,58.0,83,91.0,89.0,92.0,69.0,71.0,84.0,75.0,90.0,75.0,92.0,75.33333333333333,1
1,12,9,10,0,0,0,0,72.0,54.0,56.0,60.0,90.0,63.0,71.0,62.0,60.0,88.0,79,55.0,61.0,91.0,65.0,96.0,84.0,90.0,96.0,97.0,85.0,75.0,1
0,11,9,10,0,0,0,0,55.0,78.0,88.0,73.0,52.0,93.0,62.0,70.0,72.0,53.0,88,79.0,82.0,80.0,64.0,96.0,92.0,97.0,94.0,84.0,97.0,78.52380952380952,1
1,12,9,10,0,0,0,0,89.0,67.0,86.0,67.0,51.0,50.0,61.0,78.0,86.0,68.0,68,84.0,83.0,83.0,63.0,75.0,74.0,75.0,70.0,78.0,90.0,73.61904761904762,1
1,11,9,10,0,0,0,0,85.0,50.0,62.0,78.0,93.0,84.0,61.0,56.0,65.0,94.0,95,70.0,79.0,68.0,84.0,91.0,99.0,95.0,73.0,79.0,81.0,78.19047619047619,1
0,11,9,10,0,0,0,0,76.0,73.0,88.0,89.0,57.0,57.0,83.0,93.0,90.0,83.0,52,81.0,68.0,69.0,83.0,75.0,86.0,70.0,80.0,81.0,74.0,76.57142857142857,1
1,11,9,10,0,0,0,0,86.0,90.0,54.0,67.0,60.0,87.0,66.0,89.0,65.0,74.0,87,62.0,95.0,68.0,71.0,77.0,99.0,75.0,91.0,81.0,88.0,77.71428571428571,1
0,12,9,10,0,0,0,0,77.0,76.0,88.0,90.0,73.0,55.0,84.0,85.0,65.0,60.0,86,89.0,66.0,74.0,71.0,86.0,91.0,71.0,78.0,88.0,88.0,78.14285714285714,1
1,12,9,10,0,0,0,0,52.0,62.0,84.0,67.0,67.0,50.0,55.0,57.0,92.0,90.0,75,59.0,85.0,89.0,71.0,71.0,77.0,70.0,82.0,87.0,80.0,72.47619047619048,1
1,11,9,10,0,0,0,0,77.0,79.0,61.0,87.0,86.0,63.0,75.0,62.0,64.0,73.0,89,51.0,72.0,95.0,92.0,90.0,87.0,97.0,88.0,72.0,97.0,78.9047619047619,1
0,12,10,11,0,0,0,0,72.0,91.0,65.0,81.0,76.0,71.0,79.0,76.0,63.0,59.0,90,51.0,90.0,76.0,94.0,74.0,75.0,93.0,99.0,90.0,83.0,78.47619047619048,1
0,13,10,11,0,0,0,0,70.0,89.0,95.0,61.0,92.0,69.0,88.0,75.0,87.0,85.0,60,69.0,81.0,94.0,84.0,78.0,90.0,81.0,82.0,75.0,87.0,80.57142857142857,0
1,13,10,11,0,0,0,0,77.0,51.0,94.0,57.0,72.0,70.0,59.0,58.0,94.0,74.0,73,60.0,85.0,76.0,92.0,97.0,76.0,96.0,92.0,86.0,85.0,77.33333333333333,1
1,12,10,11,0,0,0,0,90.0,56.0,50.0,65.0,59.0,68.0,67.0,55.0,93.0,56.0,67,71.0,69.0,66.0,84.0,72.0,81.0,96.0,83.0,82.0,88.0,72.28571428571429,1
1,13,10,11,0,0,0,0,89.0,58.0,85.0,60.0,90.0,78.0,63.0,93.0,86.0,92.0,73,55.0,63.0,89.0,94.0,89.0,74.0,78.0,92.0,74.0,95.0,79.52380952380952,1
1,12,10,11,0,0,0,0,86.0,82.0,71.0,87.0,91.0,52.0,82.0,58.0,58.0,64.0,77,51.0,71.0,92.0,74.0,89.0,94.0,98.0,91.0,99.0,80.0,78.42857142857143,1
1,12,10,11,0,0,0,0,54.0,81.0,84.0,56.0,71.0,75.0,88.0,75.0,62.0,65.0,73,75.0,88.0,85.0,75.0,72.0,86.0,85.0,75.0,91.0,84.0,76.19047619047619,1
0,12,10,11,0,0,0,0,86.0,67.0,81.0,70.0,68.0,92.0,85.0,70.0,73.0,69.0,71,82.0,82.0,70.0,83.0,70.0,96.0,88.0,90.0,87.0,84.0,79.23809523809524,1
1,12,10,11,0,0,0,0,73.0,79.0,74.0,64.0,63.0,66.0,94.0,57.0,94.0,55.0,92,91.0,71.0,63.0,61.0,76.0,75.0,69.0,96.0,74.0,99.0,75.52380952380952,1
0,13,10,11,0,0,0,0,68.0,92.0,92.0,57.0,69.0,81.0,73.0,62.0,63.0,64.0,91,53.0,70.0,72.0,63.0,78.0,86.0,85.0,95.0,69.0,75.0,74.19047619047619,1
1,13,10,11,0,0,0,0,54.0,54.0,62.0,63.0,55.0,86.0,67.0,59.0,82.0,70.0,71,54.0,75.0,60.0,82.0,99.0,94.0,85.0,95.0,73.0,71.0,71.95238095238095,1
1,12,10,11,0,0,0,0,52.0,55.0,60.0,54.0,72.0,57.0,82.0,61.0,63.0,95.0,76,58.0,72.0,85.0,75.0,71.0,85.0,70.0,86.0,90.0,98.0,72.23809523809524,1
0,12,10,11,0,0,0,0,85.0,58.0,79.0,87.0,70.0,94.0,63.0,75.0,59.0,60.0,90,79.0,78.0,74.0,93.0,83.0,82.0,75.0,99.0,72.0,93.0,78.47619047619048,1
1,12,10,11,0,0,0,0,91.0,83.0,72.0,80.0,84.0,61.0,81.0,78.0,83.0,74.0,96,85.0,98.0,91.0,84.0,85.0,85.0,88.0,90.0,98.0,81.0,84.19047619047619,0
0,12,10,11,0,0,0,0,79.0,82.0,83.0,81.0,76.0,62.0,87.0,57.0,84.0,76.0,70,81.0,86.0,70.0,93.0,69.0,69.0,80.0,96.0,96.0,77.0,78.76190476190476,1
1,12,10,11,0,0,0,0,93.0,68.0,74.0,64.0,92.0,84.0,82.0,66.0,86.0,95.0,94,94.0,64.0,94.0,78.0,99.0,71.0,93.0,81.0,86.0,69.0,82.23809523809524,0
1,13,10,11,0,0,0,0,95.0,84.0,78.0,59.0,74.0,78.0,74.0,68.0,89.0,87.0,69,85.0,76.0,79.0,67.0,72.0,93.0,94.0,73.0,89.0,92.0,79.76190476190476,1
1,12,10,11,0,0,0,0,70.0,63.0,93.0,82.0,76.0,73.0,74.0,88.0,55.0,93.0,74,58.0,87.0,61.0,85.0,72.0,75.0,97.0,77.0,74.0,69.0,76.0,1
0,13,10,11,0,0,0,0,81.0,69.0,88.0,73.0,59.0,64.0,89.0,84.0,83.0,59.0,83,95.0,66.0,91.0,65.0,75.0,81.0,99.0,76.0,75.0,77.0,77.71428571428571,1
0,13,10,11,0,0,0,0,62.0,92.0,76.0,78.0,88.0,63.0,76.0,71.0,81.0,84.0,50,53.0,71.0,80.0,75.0,77.0,93.0,84.0,75.0,71.0,95.0,75.95238095238095,1
1,12,10,11,0,0,0,0,78.0,64.0,62.0,70.0,91.0,82.0,77.0,57.0,68.0,73.0,62,59.0,73.0,79.0,76.0,87.0,78.0,89.0,78.0,87.0,91.0,75.28571428571429,1
0,13,10,11,0,0,0,0,72.0,76.0,60.0,53.0,89.0,63.0,93.0,90.0,95.0,88.0,88,84.0,71.0,68.0,80.0,89.0,70.0,80.0,89.0,79.0,88.0,79.28571428571429,1
1,12,10,11,0,0,0,0,95.0,67.0,57.0,57.0,61.0,90.0,71.0,94.0,76.0,69.0,55,75.0,68.0,68.0,87.0,80.0,84.0,72.0,91.0,89.0,89.0,75.95238095238095,1
0,13,11,12,0,0,0,0,95.0,76.0,81.0,77.0,76.0,50.0,65.0,75.0,61.0,51.0,58,93.0,60.0,90.0,62.0,78.0,91.0,74.0,77.0,80.0,77.0,73.66666666666667,1
1,13,11,12,0,0,0,0,82.0,93.0,91.0,72.0,92.0,92.0,63.0,64.0,86.0,68.0,77,51.0,62.0,81.0,95.0,91.0,75.0,70.0,96.0,92.0,76.0,79.47619047619048,1
1,14,11,12,0,0,0,0,51.0,70.0,51.0,61.0,61.0,82.0,73.0,60.0,73.0,83.0,92,67.0,76.0,79.0,61.0,76.0,85.0,79.0,80.0,99.0,95.0,74.0,1
0,13,11,12,0,0,0,0,52.0,79.0,74.0,71.0,71.0,95.0,65.0,77.0,61.0,60.0,58,68.0,93.0,74.0,66.0,91.0,86.0,91.0,92.0,78.0,78.0,75.23809523809524,1
1,13,11,12,0,0,0,0,89.0,84.0,74.0,95.0,77.0,73.0,62.0,91.0,55.0,66.0,86,69.0,72.0,70.0,76.0,88.0,76.0,92.0,98.0,76.0,93.0,79.14285714285714,1
0,13,11,12,0,0,0,0,54.0,66.0,93.0,92.0,81.0,83.0,70.0,70.0,95.0,63.0,74,66.0,86.0,75.0,93.0,96.0,99.0,77.0,80.0,83.0,91.0,80.33333333333333,0
1,14,11,12,0,0,0,0,67.0,57.0,73.0,84.0,69.0,62.0,78.0,91.0,92.0,68.0,89,85.0,89.0,86.0,65.0,82.0,95.0,77.0,76.0,82.0,98.0,79.28571428571429,1
0,13,11,12,0,0,0,0,66.0,67.0,91.0,85.0,82.0,90.0,62.0,89.0,58.0,53.0,58,88.0,91.0,75.0,91.0,70.0,75.0,75.0,78.0,83.0,70.0,76.04761904761905,1
0,13,11,12,0,0,0,0,86.0,55.0,84.0,86.0,81.0,92.0,85.0,60.0,56.0,82.0,83,84.0,82.0,73.0,81.0,99.0,95.0,87.0,80.0,76.0,82.0,80.42857142857143,0
1,13,11,12,0,0,0,0,51.0,93.0,80.0,53.0,84.0,69.0,90.0,85.0,74.0,76.0,95,63.0,77.0,77.0,71.0,84.0,87.0,92.0,87.0,73.0,70.0,77.66666666666667,1
0,13,11,12,0,0,0,0,72.0,89.0,62.0,82.0,80.0,58.0,84.0,60.0,90.0,88.0,70,61.0,65.0,70.0,66.0,88.0,94.0,73.0,91.0,69.0,84.0,76.0,1
1,13,11,12,0,0,0,0,94.0,54.0,50.0,77.0,62.0,66.0,82.0,63.0,73.0,56.0,65,89.0,94.0,75.0,62.0,98.0,90.0,83.0,89.0,86.0,78.0,75.52380952380952,1
1,13,11,12,0,0,0,0,58.0,52.0,71.0,54.0,85.0,66.0,76.0,58.0,58.0,55.0,88,69.0,83.0,86.0,89.0,98.0,89.0,91.0,74.0,80.0,79.0,74.23809523809524,1
0,13,11,12,0,0,0,0,71.0,93.0,91.0,93.0,94.0,60.0,70.0,91.0,86.0,93.0,69,50.0,89.0,63.0,60.0,71.0,80.0,78.0,82.0,75.0,74.0,77.76190476190476,1
0,14,11,12,0,0,0,0,74.0,86.0,70.0,92.0,53.0,62.0,59.0,62.0,60.0,94.0,71,63.0,73.0,65.0,94.0,81.0,85.0,90.0,96.0,81.0,96.0,76.52380952380952,1
0,14,11,12,0,0,0,0,96.0,71.0,91.0,72.0,63.0,87.0,76.0,71.0,80.0,93.0,72,75.0,94.0,79.0,77.0,89.0,95.0,78.0,82.0,98.0,92.0,82.42857142857143,0
1,13,11,12,0,0,0,0,84.0,78.0,73.0,81.0,62.0,71.0,94.0,68.0,82.0,73.0,94,83.0,68.0,85.0,60.0,75.0,80.0,82.0,83.0,78.0,96.0,78.57142857142857,1
0,13,11,12,0,0,0,0,66.0,83.0,86.0,60.0,55.0,51.0,58.0,86.0,93.0,71.0,72,92.0,79.0,60.0,85.0,80.0,90.0,85.0,81.0,75.0,93.0,76.23809523809524,1
1,13,11,12,0,0,0,0,82.0,59.0,62.0,62.0,61.0,64.0,74.0,59.0,69.0,83.0,79,90.0,86.0,75.0,72.0,92.0,85.0,95.0,85.0,85.0,98.0,77.0,1
1,12,11,12,0,0,0,0,72.0,58.0,58.0,58.0,62.0,84.0,55.0,89.0,88.0,70.0,92,86.0,60.0,75.0,84.0,92.0,92.0,97.0,96.0,77.0,85.0,77.61904761904762,1
0,13,11,12,0,0,0,0,70.0,57.0,83.0,64.0,76.0,57.0,91.0,80.0,73.0,63.0,50,57.0,82.0,70.0,60.0,76.0,88.0,87.0,79.0,93.0,72.0,72.76190476190476,1
0,12,11,12,0,0,0,0,68.0,78.0,53.0,53.0,91.0,67.0,85.0,94.0,79.0,92.0,59,68.0,66.0,68.0,64.0,77.0,88.0,70.0,90.0,86.0,90.0,75.52380952380952,1
1,13,11,12,0,0,0,0,51.0,61.0,79.0,60.0,77.0,78.0,80.0,63.0,87.0,90.0,90,60.0,86.0,67.0,69.0,99.0,95.0,83.0,75.0,99.0,87.0,77.9047619047619,1
0,13,11,12,0,0,0,0,75.0,82.0,66.0,74.0,69.0,76.0,86.0,93.0,59.0,50.0,76,90.0,81.0,93.0,79.0,78.0,85.0,72.0,96.0,82.0,83.0,78.33333333333333,1
1,13,11,12,0,0,0,0,61.0,56.0,76.0,58.0,50.0,71.0,91.0,80.0,89.0,95.0,54,92.0,92.0,79.0,80.0,88.0,88.0,96.0,78.0,91.0,78.0,78.23809523809524,1
0,14,11,12,0,0,0,0,73.0,59.0,52.0,55.0,77.0,88.0,91.0,73.0,78.0,84.0,82,62.0,65.0,68.0,67.0,92.0,94.0,90.0,70.0,86.0,92.0,76.0952380952381,1
1,13,11,12,0,0,0,0,84.0,78.0,55.0,92.0,65.0,59.0,77.0,81.0,93.0,57.0,86,82.0,82.0,71.0,75.0,90.0,90.0,83.0,83.0,83.0,74.0,78.0952380952381,1
0,13,11,12,0,0,0,0,86.0,87.0,59.0,77.0,59.0,78.0,61.0,74.0,85.0,78.0,66,56.0,83.0,81.0,62.0,87.0,88.0,80.0,71.0,81.0,70.0,74.71428571428571,1
0,14,11,12,0,0,0,0,91.0,77.0,77.0,83.0,70.0,60.0,90.0,89.0,62.0,59.0,83,74.0,69.0,91.0,79.0,73.0,76.0,97.0,86.0,84.0,90.0,79.04761904761905,1
1,14,11,12,0,0,0,0,72.0,92.0,57.0,63.0,92.0,85.0,74.0,59.0,92.0,78.0,83,87.0,89.0,76.0,62.0,75.0,93.0,84.0,84.0,85.0,77.0,79.0,1
0,14,11,12,0,0,0,0,87.0,95.0,93.0,65.0,91.0,57.0,89.0,78.0,85.0,62.0,76,65.0,85.0,76.0,87.0,69.0,96.0,74.0,81.0,69.0,90.0,79.52380952380952,1
1,13,11,12,0,0,0,0,59.0,83.0,76.0,78.0,69.0,77.0,69.0,67.0,94.0,57.0,51,58.0,83.0,73.0,74.0,96.0,81.0,89.0,87.0,93.0,75.0,75.66666666666667,1
0,13,11,12,0,0,0,0,74.0,59.0,52.0,65.0,51.0,64.0,83.0,73.0,83.0,82.0,80,88.0,75.0,94.0,67.0,96.0,93.0,82.0,81.0,81.0,83.0,76.47619047619048,1
0,13,11,12,0,0,0,0,73.0,93.0,60.0,69.0,75.0,95.0,63.0,70.0,82.0,71.0,93,70.0,63.0,81.0,74.0,95.0,75.0,83.0,86.0,92.0,92.0,78.80952380952381,1
1,14,11,12,0,0,0,0,71.0,76.0,75.0,88.0,61.0,64.0,74.0,76.0,65.0,91.0,87,74.0,94.0,86.0,81.0,76.0,81.0,82.0,85.0,88.0,94.0,79.47619047619048,1
1,4,0,0,1,1,1,1,82.5,82.5,82.5,98.6,61.7,61.7,85.0,33.3,85.0,78.0,80,78.0,64.0,84.5,88.2,89.9,83.3,89.9,88.2,100.0,88.2,80.23809523809526,0
1,4,0,0,1,1,1,1,62.5,75.0,75.0,100.0,91.3,91.3,77.7,66.7,77.7,90.8,78,90.8,62.3,85.6,87.5,61.7,95.0,61.7,87.5,100.0,87.5,81.21904761904763,0
0,4,0,0,1,1,1,1,75.0,75.0,82.5,100.0,87.6,87.6,82.7,52.4,82.7,90.3,78,90.3,72.9,78.0,73.8,91.3,92.3,91.3,73.8,100.0,73.8,82.44285714285714,0
1,4,0,0,1,1,1,1,95.0,95.0,95.0,98.6,88.3,88.3,88.2,100.0,88.2,79.2,79,79.2,67.3,90.8,81.4,87.6,33.3,87.6,81.4,100.0,81.4,84.9904761904762,0
0,4,0,0,1,1,1,1,75.0,85.0,82.5,89.5,84.5,84.5,87.5,100.0,87.5,93.1,79,93.1,63.0,90.3,80.0,79.2,89.0,90.8,80.0,100.0,80.0,85.4047619047619,0
0,4,0,0,1,1,1,1,72.5,80.0,75.0,83.3,85.6,85.6,73.8,100.0,73.8,89.9,80,89.9,63.0,79.2,83.2,93.1,75.7,90.3,83.2,100.0,83.2,82.87142857142857,0
1,4,0,0,1,1,1,1,95.0,95.0,75.0,100.0,88.3,88.3,81.4,100.0,81.4,61.7,92,61.7,63.0,93.1,84.5,89.9,92.4,79.2,84.5,88.4,84.5,84.72857142857144,0
1,4,0,0,1,1,1,1,95.0,95.0,95.0,100.0,79.2,79.2,80.0,100.0,80.0,91.3,90,91.3,65.7,89.9,85.6,61.7,88.5,93.1,85.6,71.0,85.6,85.84285714285713,0
1,4,0,0,1,1,1,1,95.0,95.0,97.5,100.0,93.1,93.1,83.2,100.0,83.2,87.6,83,87.6,100.0,61.7,78.0,91.3,68.7,89.9,88.3,89.9,78.0,87.81428571428573,0
1,4,0,0,1,1,1,1,62.5,87.5,75.0,100.0,89.9,89.9,84.5,88.4,84.5,88.3,93,88.3,100.0,91.3,90.8,87.6,92.3,61.7,79.2,89.0,90.8,86.4047619047619,0
0,4,0,0,1,1,1,1,75.0,97.5,95.0,95.5,61.7,61.7,85.6,71.0,85.6,84.5,93,84.5,44.4,87.6,90.3,73.3,89.4,91.3,93.1,75.7,90.3,82.19047619047618,0
0,4,0,0,1,1,1,1,75.0,75.0,95.0,96.3,91.3,91.3,88.3,89.9,78.0,85.6,69,85.6,75.0,88.3,79.2,90.5,88.3,87.6,89.9,92.4,79.2,85.27142857142857,0
1,4,0,0,1,1,1,1,75.0,95.0,95.0,100.0,87.6,87.6,79.2,89.0,90.8,88.3,84,88.3,61.9,84.5,93.1,88.4,83.4,88.3,61.7,88.5,93.1,85.84285714285714,0
1,4,0,0,1,1,1,1,72.5,95.0,62.5,100.0,73.3,73.3,93.1,75.7,90.3,79.2,77,79.2,44.4,85.6,89.9,78.0,84.8,84.5,91.3,68.7,89.9,80.3904761904762,0
0,4,0,0,1,1,1,1,72.5,87.5,75.0,100.0,90.5,90.5,89.9,92.4,79.2,93.1,88,93.1,66.7,88.3,61.7,90.8,87.9,85.6,87.6,92.3,61.7,84.49047619047619,0
1,4,0,0,1,1,1,1,75.0,97.5,75.0,98.6,88.4,88.4,61.7,88.5,93.1,89.9,90,89.9,57.1,79.2,91.3,90.3,100.0,88.3,73.3,89.4,91.3,85.53333333333333,0
1,4,0,0,1,1,1,1,97.5,95.0,75.0,64.0,69.8,69.8,91.3,68.7,89.9,61.7,89,61.7,100.0,93.1,87.6,79.2,90.9,79.2,90.5,88.3,87.6,82.37142857142857,0
1,3,0,0,1,1,1,1,50.0,72.5,72.5,64.0,85.0,85.0,87.6,92.3,61.7,91.3,92,91.3,100.0,89.9,88.3,93.1,91.3,93.1,88.4,83.4,88.3,83.85714285714285,0
1,4,0,0,1,1,1,1,87.5,70.0,72.5,62.3,77.7,87.6,73.3,89.4,91.3,87.6,92,87.6,100.0,61.7,84.5,89.9,83.3,89.9,78.0,84.8,84.5,82.63809523809525,0
1,4,0,0,1,1,1,1,72.5,85.0,75.0,72.9,82.7,73.3,90.5,88.3,87.6,73.3,92,73.3,80.2,91.3,85.6,61.7,95.0,61.7,90.8,87.9,85.6,81.24761904761904,0
0,4,0,0,1,1,1,1,50.0,82.5,97.5,67.3,88.2,90.5,88.4,83.4,88.3,90.5,88,90.5,80.2,87.6,61.7,91.3,92.3,91.3,90.3,100.0,88.3,85.14761904761903,0
0,4,0,0,1,1,1,1,62.5,95.0,50.0,63.0,87.5,88.4,78.0,84.8,84.5,88.4,100,88.4,92.6,73.3,91.3,87.6,33.3,87.6,79.2,90.9,79.2,80.26190476190474,0
0,4,0,0,1,1,1,1,50.0,72.5,87.5,80.2,73.8,69.8,90.8,87.9,85.6,69.8,100,69.8,92.6,90.5,87.6,88.3,95.2,73.3,93.1,91.3,93.1,82.98571428571427,0
1,4,0,0,1,1,1,1,95.0,65.0,72.5,63.0,81.4,85.0,90.3,100.0,88.3,85.0,33,85.0,68.8,88.4,73.3,84.5,87.5,90.5,89.9,83.3,89.9,80.93333333333332,0
1,4,0,0,1,1,1,1,92.5,75.0,50.0,65.7,80.0,77.7,79.2,90.9,79.2,77.7,67,77.7,80.7,69.8,90.5,85.6,85.7,88.4,61.7,95.0,61.7,77.70000000000002,1
0,4,0,0,1,1,1,1,87.5,77.5,62.5,64.0,83.2,82.7,93.1,91.3,93.1,82.7,52,82.7,75.6,85.0,88.4,88.3,70.6,69.8,91.3,92.3,91.3,81.18571428571428,0
0,4,0,0,1,1,1,1,87.5,50.0,67.5,64.0,84.5,88.2,89.9,83.3,89.9,88.2,100,88.2,68.7,77.7,69.8,79.2,75.0,85.0,87.6,33.3,87.6,78.33809523809524,1
1,3,0,0,1,1,1,1,72.5,85.0,85.0,62.3,85.6,87.5,61.7,95.0,61.7,87.5,100,87.5,63.0,93.1,84.5,93.1,86.6,77.7,88.3,95.2,73.3,82.1952380952381,0
0,4,0,0,1,1,1,1,62.5,82.5,37.5,72.9,78.0,73.8,91.3,92.3,91.3,73.8,100,73.8,65.7,89.9,85.6,89.9,100.0,82.7,84.5,87.5,90.5,81.23809523809524,0
1,4,0,0,1,1,1,1,67.5,80.0,82.5,67.3,90.8,81.4,87.6,33.3,87.6,81.4,100,81.4,100.0,61.7,78.0,61.7,100.0,88.2,85.6,85.7,88.4,80.48095238095239,0
0,4,0,0,1,1,1,1,72.5,75.0,80.0,63.0,90.3,80.0,79.2,89.0,90.8,80.0,100,80.0,100.0,91.3,90.8,91.3,100.0,87.5,88.3,70.6,69.8,84.25714285714284,0
0,4,0,0,1,1,1,1,67.5,95.0,62.5,63.0,79.2,83.2,93.1,75.7,90.3,83.2,100,83.2,44.4,87.6,90.3,87.6,75.0,73.8,79.2,75.0,85.0,79.70476190476191,1
0,4,0,0,1,1,1,1,75.0,60.0,70.0,63.0,93.1,84.5,89.9,92.4,79.2,84.5,88,84.5,75.0,88.3,79.2,73.3,84.6,81.4,93.1,86.6,77.7,81.1095238095238,0
1,3,0,0,1,1,1,1,95.0,70.0,70.0,65.7,89.9,85.6,61.7,88.5,93.1,85.6,71,85.6,61.9,84.5,93.1,90.5,80.0,80.0,89.9,100.0,82.7,82.10952380952382,0
1,4,0,0,1,1,1,1,87.5,72.5,72.5,100.0,61.7,78.0,91.3,68.7,89.9,88.3,90,78.0,44.4,85.6,89.9,88.4,100.0,83.2,61.7,100.0,88.2,81.8952380952381,0
1,4,0,0,1,1,1,1,82.5,85.0,85.0,100.0,91.3,90.8,87.6,92.3,61.7,79.2,89,90.8,66.7,88.3,61.7,69.8,95.2,84.5,91.3,100.0,87.5,84.77142857142857,0
1,4,0,0,1,1,1,1,75.0,37.5,37.5,44.4,87.6,90.3,73.3,89.4,91.3,93.1,76,90.3,57.1,79.2,91.3,85.0,95.8,85.6,87.6,75.0,73.8,76.95714285714284,1
0,4,0,0,1,1,1,1,62.5,82.5,82.5,75.0,88.3,79.2,90.5,88.3,87.6,89.9,92,79.2,100.0,93.1,87.6,77.7,80.0,78.0,73.3,84.6,81.4,83.48571428571428,0
0,4,0,0,1,1,1,1,77.5,80.0,80.0,61.9,84.5,93.1,88.4,83.4,88.3,61.7,89,93.1,100.0,89.9,88.3,82.7,77.3,90.8,90.5,80.0,80.0,83.82857142857144,0
1,4,0,0,1,1,1,1,80.0,62.5,62.5,44.4,85.6,89.9,78.0,84.8,84.5,91.3,69,89.9,100.0,61.7,84.5,77.2,77.8,90.3,88.4,100.0,83.2,80.26190476190476,0
0,4,0,0,1,1,1,1,87.5,70.0,70.0,66.7,88.3,61.7,90.8,87.9,85.6,87.6,92,61.7,80.2,91.3,85.6,80.0,88.0,79.2,69.8,95.2,84.5,81.12380952380951,0
